NAME,DATE,PRCP,SNOW,TMAX,TMIN
"SAN FRANCISCO DOWNTOWN, CA US",8/8/13,0.03,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/9/13,0.01,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/10/13,0,0,66,56
"SAN FRANCISCO DOWNTOWN, CA US",8/11/13,0,0,62,55
"SAN FRANCISCO DOWNTOWN, CA US",8/12/13,0,0,69,55
"SAN FRANCISCO DOWNTOWN, CA US",8/13/13,0,0,70,56
"SAN FRANCISCO DOWNTOWN, CA US",8/14/13,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/15/13,0,0,69,59
"SAN FRANCISCO DOWNTOWN, CA US",8/16/13,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",8/17/13,0,0,69,58
"SAN FRANCISCO DOWNTOWN, CA US",8/18/13,0,0,70,57
"SAN FRANCISCO DOWNTOWN, CA US",8/19/13,0,0,67,55
"SAN FRANCISCO DOWNTOWN, CA US",8/20/13,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",8/21/13,0,0,66,57
"SAN FRANCISCO DOWNTOWN, CA US",8/22/13,0,0,66,58
"SAN FRANCISCO DOWNTOWN, CA US",8/23/13,0,0,62,56
"SAN FRANCISCO DOWNTOWN, CA US",8/24/13,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",8/25/13,0,0,69,60
"SAN FRANCISCO DOWNTOWN, CA US",8/26/13,0,0,65,59
"SAN FRANCISCO DOWNTOWN, CA US",8/27/13,0,0,69,55
"SAN FRANCISCO DOWNTOWN, CA US",8/28/13,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",8/29/13,0,0,69,60
"SAN FRANCISCO DOWNTOWN, CA US",8/30/13,0,0,77,59
"SAN FRANCISCO DOWNTOWN, CA US",8/31/13,0,0,65,56
"SAN FRANCISCO DOWNTOWN, CA US",9/1/13,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",9/2/13,0,0,71,60
"SAN FRANCISCO DOWNTOWN, CA US",9/3/13,0,0,69,59
"SAN FRANCISCO DOWNTOWN, CA US",9/4/13,0,0,71,59
"SAN FRANCISCO DOWNTOWN, CA US",9/5/13,0,0,70,58
"SAN FRANCISCO DOWNTOWN, CA US",9/6/13,0,,81,57
"SAN FRANCISCO DOWNTOWN, CA US",9/7/13,0,,83,58
"SAN FRANCISCO DOWNTOWN, CA US",9/8/13,0,,68,55
"SAN FRANCISCO DOWNTOWN, CA US",9/9/13,0,,68,54
"SAN FRANCISCO DOWNTOWN, CA US",9/10/13,0,0,70,58
"SAN FRANCISCO DOWNTOWN, CA US",9/11/13,0,0,71,63
"SAN FRANCISCO DOWNTOWN, CA US",9/12/13,0,0,69,58
"SAN FRANCISCO DOWNTOWN, CA US",9/13/13,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",9/14/13,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",9/15/13,0,0,68,57
"SAN FRANCISCO DOWNTOWN, CA US",9/16/13,0,0,70,58
"SAN FRANCISCO DOWNTOWN, CA US",9/17/13,0,0,66,57
"SAN FRANCISCO DOWNTOWN, CA US",9/18/13,0,,75,56
"SAN FRANCISCO DOWNTOWN, CA US",9/19/13,0,0,75,54
"SAN FRANCISCO DOWNTOWN, CA US",9/20/13,0,0,70,55
"SAN FRANCISCO DOWNTOWN, CA US",9/21/13,0.39,,67,58
"SAN FRANCISCO DOWNTOWN, CA US",9/22/13,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",9/23/13,0,,76,57
"SAN FRANCISCO DOWNTOWN, CA US",9/24/13,0,,67,58
"SAN FRANCISCO DOWNTOWN, CA US",9/25/13,0,,64,55
"SAN FRANCISCO DOWNTOWN, CA US",9/26/13,0,0,69,53
"SAN FRANCISCO DOWNTOWN, CA US",9/27/13,0,0,75,55
"SAN FRANCISCO DOWNTOWN, CA US",9/28/13,0,0,74,55
"SAN FRANCISCO DOWNTOWN, CA US",9/29/13,0,0,71,56
"SAN FRANCISCO DOWNTOWN, CA US",9/30/13,0,0,68,57
"SAN FRANCISCO DOWNTOWN, CA US",10/1/13,0,,68,54
"SAN FRANCISCO DOWNTOWN, CA US",10/2/13,0,0,69,54
"SAN FRANCISCO DOWNTOWN, CA US",10/3/13,0,0,69,53
"SAN FRANCISCO DOWNTOWN, CA US",10/4/13,0,,79,64
"SAN FRANCISCO DOWNTOWN, CA US",10/5/13,0,,83,60
"SAN FRANCISCO DOWNTOWN, CA US",10/6/13,0,,83,58
"SAN FRANCISCO DOWNTOWN, CA US",10/7/13,0,,76,55
"SAN FRANCISCO DOWNTOWN, CA US",10/8/13,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",10/9/13,0,0,64,52
"SAN FRANCISCO DOWNTOWN, CA US",10/10/13,0,0,65,51
"SAN FRANCISCO DOWNTOWN, CA US",10/11/13,0,0,58,50
"SAN FRANCISCO DOWNTOWN, CA US",10/12/13,0,0,61,49
"SAN FRANCISCO DOWNTOWN, CA US",10/13/13,0,0,69,50
"SAN FRANCISCO DOWNTOWN, CA US",10/14/13,0,0,75,52
"SAN FRANCISCO DOWNTOWN, CA US",10/15/13,0,0,78,55
"SAN FRANCISCO DOWNTOWN, CA US",10/16/13,0,0,80,56
"SAN FRANCISCO DOWNTOWN, CA US",10/17/13,0,0,79,53
"SAN FRANCISCO DOWNTOWN, CA US",10/18/13,0,0,62,49
"SAN FRANCISCO DOWNTOWN, CA US",10/19/13,0,,75,47
"SAN FRANCISCO DOWNTOWN, CA US",10/20/13,0,,61,47
"SAN FRANCISCO DOWNTOWN, CA US",10/21/13,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",10/22/13,0,,63,49
"SAN FRANCISCO DOWNTOWN, CA US",10/23/13,0,,61,48
"SAN FRANCISCO DOWNTOWN, CA US",10/24/13,0,0,57,50
"SAN FRANCISCO DOWNTOWN, CA US",10/25/13,0,0,62,50
"SAN FRANCISCO DOWNTOWN, CA US",10/26/13,0,0,70,49
"SAN FRANCISCO DOWNTOWN, CA US",10/27/13,0,0,56,49
"SAN FRANCISCO DOWNTOWN, CA US",10/28/13,0,0,59,50
"SAN FRANCISCO DOWNTOWN, CA US",10/29/13,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",10/30/13,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",10/31/13,0,0,71,50
"SAN FRANCISCO DOWNTOWN, CA US",11/1/13,0,,72,53
"SAN FRANCISCO DOWNTOWN, CA US",11/2/13,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",11/3/13,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",11/4/13,0,,65,48
"SAN FRANCISCO DOWNTOWN, CA US",11/5/13,0,0,70,51
"SAN FRANCISCO DOWNTOWN, CA US",11/6/13,0,0,69,53
"SAN FRANCISCO DOWNTOWN, CA US",11/7/13,0,0,71,54
"SAN FRANCISCO DOWNTOWN, CA US",11/8/13,0,0,69,50
"SAN FRANCISCO DOWNTOWN, CA US",11/9/13,0,0,70,50
"SAN FRANCISCO DOWNTOWN, CA US",11/10/13,0,0,64,51
"SAN FRANCISCO DOWNTOWN, CA US",11/11/13,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",11/12/13,0,0,67,56
"SAN FRANCISCO DOWNTOWN, CA US",11/13/13,0,,70,52
"SAN FRANCISCO DOWNTOWN, CA US",11/14/13,0,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",11/15/13,0,0,60,50
"SAN FRANCISCO DOWNTOWN, CA US",11/16/13,0,0,62,48
"SAN FRANCISCO DOWNTOWN, CA US",11/17/13,0,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",11/18/13,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",11/19/13,0.48,0,59,53
"SAN FRANCISCO DOWNTOWN, CA US",11/20/13,0.78,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",11/21/13,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",11/22/13,0,,70,56
"SAN FRANCISCO DOWNTOWN, CA US",11/23/13,0,,66,52
"SAN FRANCISCO DOWNTOWN, CA US",11/24/13,0,,63,48
"SAN FRANCISCO DOWNTOWN, CA US",11/25/13,0,,62,47
"SAN FRANCISCO DOWNTOWN, CA US",11/26/13,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",11/27/13,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",11/28/13,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",11/29/13,0,,68,50
"SAN FRANCISCO DOWNTOWN, CA US",11/30/13,0,,63,48
"SAN FRANCISCO DOWNTOWN, CA US",12/1/13,0,,67,49
"SAN FRANCISCO DOWNTOWN, CA US",12/2/13,0,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",12/3/13,0,,55,48
"SAN FRANCISCO DOWNTOWN, CA US",12/4/13,0,,51,43
"SAN FRANCISCO DOWNTOWN, CA US",12/5/13,0,,50,40
"SAN FRANCISCO DOWNTOWN, CA US",12/6/13,0.33,,51,40
"SAN FRANCISCO DOWNTOWN, CA US",12/7/13,0.06,,51,40
"SAN FRANCISCO DOWNTOWN, CA US",12/8/13,0,,46,37
"SAN FRANCISCO DOWNTOWN, CA US",12/9/13,0,,51,36
"SAN FRANCISCO DOWNTOWN, CA US",12/10/13,0,,53,40
"SAN FRANCISCO DOWNTOWN, CA US",12/11/13,0,,56,42
"SAN FRANCISCO DOWNTOWN, CA US",12/12/13,0,,58,44
"SAN FRANCISCO DOWNTOWN, CA US",12/13/13,0,,58,45
"SAN FRANCISCO DOWNTOWN, CA US",12/14/13,0,,61,43
"SAN FRANCISCO DOWNTOWN, CA US",12/15/13,0,,59,44
"SAN FRANCISCO DOWNTOWN, CA US",12/16/13,0,,67,49
"SAN FRANCISCO DOWNTOWN, CA US",12/17/13,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",12/18/13,0,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",12/19/13,0,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",12/20/13,0,,58,44
"SAN FRANCISCO DOWNTOWN, CA US",12/21/13,0,,58,45
"SAN FRANCISCO DOWNTOWN, CA US",12/22/13,0,,64,46
"SAN FRANCISCO DOWNTOWN, CA US",12/23/13,0,,61,48
"SAN FRANCISCO DOWNTOWN, CA US",12/24/13,0,,66,48
"SAN FRANCISCO DOWNTOWN, CA US",12/25/13,0,,65,48
"SAN FRANCISCO DOWNTOWN, CA US",12/26/13,0,,65,47
"SAN FRANCISCO DOWNTOWN, CA US",12/27/13,0,,61,47
"SAN FRANCISCO DOWNTOWN, CA US",12/28/13,0,,63,45
"SAN FRANCISCO DOWNTOWN, CA US",12/29/13,0,,66,48
"SAN FRANCISCO DOWNTOWN, CA US",12/30/13,0,,61,46
"SAN FRANCISCO DOWNTOWN, CA US",12/31/13,0,,59,46
"SAN FRANCISCO DOWNTOWN, CA US",1/1/14,0,,63,44
"SAN FRANCISCO DOWNTOWN, CA US",1/2/14,0,,63,48
"SAN FRANCISCO DOWNTOWN, CA US",1/3/14,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",1/4/14,0,,66,46
"SAN FRANCISCO DOWNTOWN, CA US",1/5/14,0,,66,48
"SAN FRANCISCO DOWNTOWN, CA US",1/6/14,0,,60,48
"SAN FRANCISCO DOWNTOWN, CA US",1/7/14,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",1/8/14,0,,56,50
"SAN FRANCISCO DOWNTOWN, CA US",1/9/14,0.02,,56,50
"SAN FRANCISCO DOWNTOWN, CA US",1/10/14,0,,62,48
"SAN FRANCISCO DOWNTOWN, CA US",1/11/14,0.01,,55,47
"SAN FRANCISCO DOWNTOWN, CA US",1/12/14,0,,59,47
"SAN FRANCISCO DOWNTOWN, CA US",1/13/14,0,,67,47
"SAN FRANCISCO DOWNTOWN, CA US",1/14/14,0,,68,49
"SAN FRANCISCO DOWNTOWN, CA US",1/15/14,0,,71,52
"SAN FRANCISCO DOWNTOWN, CA US",1/16/14,0,,72,51
"SAN FRANCISCO DOWNTOWN, CA US",1/17/14,0,,67,50
"SAN FRANCISCO DOWNTOWN, CA US",1/18/14,0,,69,49
"SAN FRANCISCO DOWNTOWN, CA US",1/19/14,0,,65,50
"SAN FRANCISCO DOWNTOWN, CA US",1/20/14,0,,69,48
"SAN FRANCISCO DOWNTOWN, CA US",1/21/14,0,,66,49
"SAN FRANCISCO DOWNTOWN, CA US",1/22/14,0,,69,48
"SAN FRANCISCO DOWNTOWN, CA US",1/23/14,0,,68,48
"SAN FRANCISCO DOWNTOWN, CA US",1/24/14,0,,65,49
"SAN FRANCISCO DOWNTOWN, CA US",1/25/14,0,,71,50
"SAN FRANCISCO DOWNTOWN, CA US",1/26/14,0,,70,49
"SAN FRANCISCO DOWNTOWN, CA US",1/27/14,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",1/28/14,0,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",1/29/14,0,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",1/30/14,0.03,,56,51
"SAN FRANCISCO DOWNTOWN, CA US",1/31/14,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",2/1/14,0,,57,44
"SAN FRANCISCO DOWNTOWN, CA US",2/2/14,0.28,,50,45
"SAN FRANCISCO DOWNTOWN, CA US",2/3/14,0,,54,44
"SAN FRANCISCO DOWNTOWN, CA US",2/4/14,0,,53,44
"SAN FRANCISCO DOWNTOWN, CA US",2/5/14,0.09,,53,42
"SAN FRANCISCO DOWNTOWN, CA US",2/6/14,0.65,,52,46
"SAN FRANCISCO DOWNTOWN, CA US",2/7/14,0.35,,55,51
"SAN FRANCISCO DOWNTOWN, CA US",2/8/14,1.15,,58,52
"SAN FRANCISCO DOWNTOWN, CA US",2/9/14,1.13,,58,56
"SAN FRANCISCO DOWNTOWN, CA US",2/10/14,0.04,,58,52
"SAN FRANCISCO DOWNTOWN, CA US",2/11/14,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",2/12/14,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",2/13/14,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",2/14/14,0,,62,54
"SAN FRANCISCO DOWNTOWN, CA US",2/15/14,0.01,,59,53
"SAN FRANCISCO DOWNTOWN, CA US",2/16/14,0.03,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",2/17/14,0,,59,47
"SAN FRANCISCO DOWNTOWN, CA US",2/18/14,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",2/19/14,0.01,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",2/20/14,0,,66,49
"SAN FRANCISCO DOWNTOWN, CA US",2/21/14,0,,69,49
"SAN FRANCISCO DOWNTOWN, CA US",2/22/14,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",2/23/14,0,,63,49
"SAN FRANCISCO DOWNTOWN, CA US",2/24/14,0,,69,48
"SAN FRANCISCO DOWNTOWN, CA US",2/25/14,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",2/26/14,0.92,,58,54
"SAN FRANCISCO DOWNTOWN, CA US",2/27/14,0.04,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",2/28/14,1.12,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",3/1/14,0.08,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",3/2/14,0.06,,59,53
"SAN FRANCISCO DOWNTOWN, CA US",3/3/14,0.21,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",3/4/14,0.07,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",3/5/14,0.23,,67,54
"SAN FRANCISCO DOWNTOWN, CA US",3/6/14,0.03,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",3/7/14,0,,63,50
"SAN FRANCISCO DOWNTOWN, CA US",3/8/14,0,,71,50
"SAN FRANCISCO DOWNTOWN, CA US",3/9/14,0,,69,58
"SAN FRANCISCO DOWNTOWN, CA US",3/10/14,0.03,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",3/11/14,0,,71,56
"SAN FRANCISCO DOWNTOWN, CA US",3/12/14,0,,73,59
"SAN FRANCISCO DOWNTOWN, CA US",3/13/14,0,,72,53
"SAN FRANCISCO DOWNTOWN, CA US",3/14/14,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",3/15/14,0,,76,53
"SAN FRANCISCO DOWNTOWN, CA US",3/16/14,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",3/17/14,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",3/18/14,0,,69,50
"SAN FRANCISCO DOWNTOWN, CA US",3/19/14,0,,72,51
"SAN FRANCISCO DOWNTOWN, CA US",3/20/14,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",3/21/14,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",3/22/14,0,,62,49
"SAN FRANCISCO DOWNTOWN, CA US",3/23/14,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",3/24/14,0,,63,48
"SAN FRANCISCO DOWNTOWN, CA US",3/25/14,0.16,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",3/26/14,0.58,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",3/27/14,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",3/28/14,0,,67,54
"SAN FRANCISCO DOWNTOWN, CA US",3/29/14,0.74,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",3/30/14,0,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",3/31/14,0.76,,56,47
"SAN FRANCISCO DOWNTOWN, CA US",4/1/14,0.89,,57,46
"SAN FRANCISCO DOWNTOWN, CA US",4/2/14,0,,59,46
"SAN FRANCISCO DOWNTOWN, CA US",4/3/14,0,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",4/4/14,0.38,,58,50
"SAN FRANCISCO DOWNTOWN, CA US",4/5/14,0,,61,49
"SAN FRANCISCO DOWNTOWN, CA US",4/6/14,0,,71,51
"SAN FRANCISCO DOWNTOWN, CA US",4/7/14,0,,80,56
"SAN FRANCISCO DOWNTOWN, CA US",4/8/14,0,,75,52
"SAN FRANCISCO DOWNTOWN, CA US",4/9/14,0,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/10/14,0,,68,49
"SAN FRANCISCO DOWNTOWN, CA US",4/11/14,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",4/12/14,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",4/13/14,0,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",4/14/14,0,,65,52
"SAN FRANCISCO DOWNTOWN, CA US",4/15/14,0,,64,52
"SAN FRANCISCO DOWNTOWN, CA US",4/16/14,0,,68,51
"SAN FRANCISCO DOWNTOWN, CA US",4/17/14,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",4/18/14,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",4/19/14,0,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",4/20/14,0,,75,51
"SAN FRANCISCO DOWNTOWN, CA US",4/21/14,0.01,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",4/22/14,0.01,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/23/14,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",4/24/14,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",4/25/14,0.26,,56,50
"SAN FRANCISCO DOWNTOWN, CA US",4/26/14,0,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",4/27/14,0.04,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",4/28/14,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",4/29/14,0,,81,54
"SAN FRANCISCO DOWNTOWN, CA US",4/30/14,0,,90,60
"SAN FRANCISCO DOWNTOWN, CA US",5/1/14,0,,84,62
"SAN FRANCISCO DOWNTOWN, CA US",5/2/14,0,,66,52
"SAN FRANCISCO DOWNTOWN, CA US",5/3/14,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",5/4/14,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",5/5/14,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",5/6/14,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",5/7/14,0,,62,50
"SAN FRANCISCO DOWNTOWN, CA US",5/8/14,0.03,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",5/9/14,0,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",5/10/14,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",5/11/14,0,,73,53
"SAN FRANCISCO DOWNTOWN, CA US",5/12/14,0,,81,52
"SAN FRANCISCO DOWNTOWN, CA US",5/13/14,0,,90,59
"SAN FRANCISCO DOWNTOWN, CA US",5/14/14,0,,88,64
"SAN FRANCISCO DOWNTOWN, CA US",5/15/14,0,,75,56
"SAN FRANCISCO DOWNTOWN, CA US",5/16/14,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",5/17/14,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",5/18/14,0,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",5/19/14,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",5/20/14,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",5/21/14,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",5/22/14,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",5/23/14,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/24/14,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",5/25/14,0,,70,52
"SAN FRANCISCO DOWNTOWN, CA US",5/26/14,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",5/27/14,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",5/28/14,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",5/29/14,0,,72,52
"SAN FRANCISCO DOWNTOWN, CA US",5/30/14,0,,58,51
"SAN FRANCISCO DOWNTOWN, CA US",5/31/14,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",6/1/14,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",6/2/14,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",6/3/14,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",6/4/14,0,,67,51
"SAN FRANCISCO DOWNTOWN, CA US",6/5/14,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",6/6/14,0,,63,52
"SAN FRANCISCO DOWNTOWN, CA US",6/7/14,0,,66,52
"SAN FRANCISCO DOWNTOWN, CA US",6/8/14,0,,78,51
"SAN FRANCISCO DOWNTOWN, CA US",6/9/14,0,,69,56
"SAN FRANCISCO DOWNTOWN, CA US",6/10/14,0,,64,55
"SAN FRANCISCO DOWNTOWN, CA US",6/11/14,0,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",6/12/14,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/13/14,0,,70,54
"SAN FRANCISCO DOWNTOWN, CA US",6/14/14,0,,75,54
"SAN FRANCISCO DOWNTOWN, CA US",6/15/14,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",6/16/14,0,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",6/17/14,0,,67,51
"SAN FRANCISCO DOWNTOWN, CA US",6/18/14,0,,78,53
"SAN FRANCISCO DOWNTOWN, CA US",6/19/14,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",6/20/14,0,,71,53
"SAN FRANCISCO DOWNTOWN, CA US",6/21/14,0,,60,53
"SAN FRANCISCO DOWNTOWN, CA US",6/22/14,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/23/14,0,,67,52
"SAN FRANCISCO DOWNTOWN, CA US",6/24/14,0,,66,55
"SAN FRANCISCO DOWNTOWN, CA US",6/25/14,0,,62,54
"SAN FRANCISCO DOWNTOWN, CA US",6/26/14,0.01,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",6/27/14,0,,67,55
"SAN FRANCISCO DOWNTOWN, CA US",6/28/14,0,,68,54
"SAN FRANCISCO DOWNTOWN, CA US",6/29/14,0,,73,55
"SAN FRANCISCO DOWNTOWN, CA US",6/30/14,0,,73,56
"SAN FRANCISCO DOWNTOWN, CA US",7/1/14,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",7/2/14,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",7/3/14,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",7/4/14,0,,62,54
"SAN FRANCISCO DOWNTOWN, CA US",7/5/14,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",7/6/14,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",7/7/14,0,,68,54
"SAN FRANCISCO DOWNTOWN, CA US",7/8/14,0,,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/9/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",7/10/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",7/11/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",7/12/14,0,,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/13/14,0,,67,54
"SAN FRANCISCO DOWNTOWN, CA US",7/14/14,0,,72,57
"SAN FRANCISCO DOWNTOWN, CA US",7/15/14,0,,73,56
"SAN FRANCISCO DOWNTOWN, CA US",7/16/14,0.02,,70,59
"SAN FRANCISCO DOWNTOWN, CA US",7/17/14,0,,68,60
"SAN FRANCISCO DOWNTOWN, CA US",7/18/14,0.01,,68,59
"SAN FRANCISCO DOWNTOWN, CA US",7/19/14,0,,68,59
"SAN FRANCISCO DOWNTOWN, CA US",7/20/14,0,,67,58
"SAN FRANCISCO DOWNTOWN, CA US",7/21/14,0.01,,70,61
"SAN FRANCISCO DOWNTOWN, CA US",7/22/14,0.04,,72,61
"SAN FRANCISCO DOWNTOWN, CA US",7/23/14,0,,71,62
"SAN FRANCISCO DOWNTOWN, CA US",7/24/14,0,,75,59
"SAN FRANCISCO DOWNTOWN, CA US",7/25/14,0,,85,60
"SAN FRANCISCO DOWNTOWN, CA US",7/26/14,0,,72,59
"SAN FRANCISCO DOWNTOWN, CA US",7/27/14,0,,69,59
"SAN FRANCISCO DOWNTOWN, CA US",7/28/14,0,,67,58
"SAN FRANCISCO DOWNTOWN, CA US",7/29/14,0,,67,57
"SAN FRANCISCO DOWNTOWN, CA US",7/30/14,0,,67,56
"SAN FRANCISCO DOWNTOWN, CA US",7/31/14,0,,66,56
"SAN FRANCISCO DOWNTOWN, CA US",8/1/14,0,,65,57
"SAN FRANCISCO DOWNTOWN, CA US",8/2/14,0,,62,56
"SAN FRANCISCO DOWNTOWN, CA US",8/3/14,0,,64,57
"SAN FRANCISCO DOWNTOWN, CA US",8/4/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/5/14,0,,69,59
"SAN FRANCISCO DOWNTOWN, CA US",8/6/14,0.01,,71,58
"SAN FRANCISCO DOWNTOWN, CA US",8/7/14,0,,64,57
"SAN FRANCISCO DOWNTOWN, CA US",8/8/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/9/14,0,,60,56
"SAN FRANCISCO DOWNTOWN, CA US",8/10/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/11/14,0,,69,59
"SAN FRANCISCO DOWNTOWN, CA US",8/12/14,0,,70,59
"SAN FRANCISCO DOWNTOWN, CA US",8/13/14,0,,69,58
"SAN FRANCISCO DOWNTOWN, CA US",8/14/14,0,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",8/15/14,0,,69,58
